證券代碼,年月日,上市別,TSE 產業別,收盤價(元),成交量(千股),成交值(千元),市值(百萬元),週轉率％,流通在外股數(千股),source_group,investor_class,daily_return,return_20d,volatility_20d,avg_turnover_value_20d,avg_turnover_rate_20d
3034 聯詠,2018-04-13,TSE,24,70.7818,1531,196893,78498,0.2516,608511,large_investor,large,0.0038917900816084483,-0.0685918962449864,0.01628523708345428,399622.55,0.48877
3034 聯詠,2018-04-16,TSE,24,69.1357,2224,282181,76672,0.3655,608511,large_investor,large,-0.023255978231692342,-0.08695589012150029,0.016879030269256436,390797.4,0.47986500000000004
3034 聯詠,2018-04-17,TSE,24,69.1357,2407,302556,76672,0.3956,608511,large_investor,large,0.0,-0.0967742356920479,0.01653285042417279,363901.0,0.449985
3034 聯詠,2018-04-18,TSE,24,68.8613,1875,235321,76368,0.3081,608511,large_investor,large,-0.003969005882633714,-0.09057976756471209,0.01647690851158501,362717.55,0.449965
3034 聯詠,2018-04-19,TSE,24,70.2331,5130,656065,77889,0.843,608511,large_investor,large,0.019921203927314668,-0.05535029045721285,0.017021670992397223,382088.6,0.47587999999999997
3034 聯詠,2018-04-20,TSE,24,69.6844,2320,296012,77281,0.3813,608511,large_investor,large,-0.007812555618362249,-0.052237872185318834,0.016952829951555275,367431.55,0.45901999999999993
3034 聯詠,2018-04-23,TSE,24,69.1357,1947,246100,76672,0.32,608511,large_investor,large,-0.007874072245725006,-0.07692297421792604,0.01622933197519381,302748.9,0.383065
3034 聯詠,2018-04-24,TSE,24,68.3126,3190,397233,75760,0.5242,608511,large_investor,large,-0.011905571217185829,-0.06390961473899126,0.01553517245108706,296415.9,0.377025
3034 聯詠,2018-04-25,TSE,24,68.8613,1195,148465,76368,0.1964,608511,large_investor,large,0.00803219318251669,-0.07037026537012359,0.015177636641269693,291931.9,0.372295
3034 聯詠,2018-04-26,TSE,24,68.0383,1479,183940,75455,0.2431,608511,large_investor,large,-0.011951560600801825,-0.08487080403990388,0.015188548139364742,284188.3,0.363915
3034 聯詠,2018-04-27,TSE,24,68.587,1801,223406,76064,0.296,608511,large_investor,large,0.008064575393565088,-0.03474860004981972,0.012143926379803546,269377.85,0.346055
3034 聯詠,2018-04-30,TSE,24,68.587,1415,175774,76064,0.2325,608511,large_investor,large,0.0,-0.05302936165395056,0.01111003014800429,258193.95,0.332855
3034 聯詠,2018-05-02,TSE,24,68.3126,867,107985,75760,0.1425,608511,large_investor,large,-0.004000758161167517,-0.05681796216369961,0.011095587927216035,254372.35,0.32847
3034 聯詠,2018-05-03,TSE,24,66.9409,1979,242670,74238,0.3252,608511,large_investor,large,-0.020079751026896964,-0.07924519478090075,0.011614122727938667,264635.9,0.342415
3034 聯詠,2018-05-04,TSE,24,68.587,2370,292220,76064,0.3895,608511,large_investor,large,0.02459034760512635,-0.04942934161197987,0.013218028774516047,275397.75,0.35710000000000003
3034 聯詠,2018-05-07,TSE,24,66.6665,2934,357287,73934,0.4822,608511,large_investor,large,-0.028000933121437033,-0.05447513310659602,0.013681419387978842,281663.0,0.36646
3034 聯詠,2018-05-08,TSE,24,66.9409,2521,307290,74238,0.4143,608511,large_investor,large,0.004116010290025729,-0.06513390163787902,0.013104005148321114,278756.3,0.36412
3034 聯詠,2018-05-09,TSE,24,73.2509,7649,1004603,81236,1.257,608511,large_investor,large,0.09426225222547058,0.022988682322972798,0.025466272441062515,307421.6,0.39985499999999996
3034 聯詠,2018-05-10,TSE,24,73.2509,4336,578523,81236,0.7126,608511,large_investor,large,0.0,0.034883260951261486,0.02528827717982446,324064.75,0.41984000000000005
3034 聯詠,2018-05-11,TSE,24,74.897,4091,555617,83062,0.6723,608511,large_investor,large,0.02247207884135216,0.062257294978966815,0.02564935683235355,339507.05,0.437645
3034 聯詠,2018-05-14,TSE,24,75.1713,1841,252091,83366,0.3025,608511,large_investor,large,0.00366236297849043,0.0620145291586256,0.025649141310534345,342266.95,0.44018999999999997
3034 聯詠,2018-05-15,TSE,24,75.1713,2000,274437,83366,0.3287,608511,large_investor,large,0.0,0.08730077224935884,0.024897356319518702,341879.75,0.43834999999999996
3034 聯詠,2018-05-16,TSE,24,75.72,2579,355325,83975,0.4238,608511,large_investor,large,0.007299328334084976,0.09523733758391106,0.02488177974665301,344518.2,0.43976
3034 聯詠,2018-05-17,TSE,24,75.72,2242,311191,83975,0.3684,608511,large_investor,large,0.0,0.09960166305312268,0.02482357251093289,348311.7,0.442775
3034 聯詠,2018-05-18,TSE,24,74.3483,1857,254161,82453,0.3052,608511,large_investor,large,-0.018115425250924466,0.05859345522267989,0.025079191497706384,328216.5,0.415885
3034 聯詠,2018-05-21,TSE,24,74.897,1735,236384,83062,0.2851,608511,large_investor,large,0.007380128395672925,0.0748029688136802,0.024959855585430103,325235.1,0.411075
3034 聯詠,2018-05-22,TSE,24,74.6226,957,130597,82758,0.1573,608511,large_investor,large,-0.003663698145453087,0.07936420691480683,0.02487294911958967,319459.95,0.40293999999999996
3034 聯詠,2018-05-23,TSE,24,74.897,3099,426601,83062,0.5093,608511,large_investor,large,0.00367717018704794,0.09638631819020205,0.0245873480069515,320928.35,0.402195
3034 聯詠,2018-05-24,TSE,24,74.6226,2304,311682,82758,0.3786,608511,large_investor,large,-0.003663698145453087,0.08366528078906454,0.024647625611221833,329089.2,0.4113049999999999
3034 聯詠,2018-05-25,TSE,24,75.1713,1777,244583,83366,0.292,608511,large_investor,large,0.007353000297496859,0.10483801035593188,0.024353843650848556,332121.35,0.41374999999999995
3034 聯詠,2018-05-28,TSE,24,75.72,860,118132,83975,0.1413,608511,large_investor,large,0.007299328334084976,0.10399930015892211,0.024349818928496286,326857.65,0.406015
3034 聯詠,2018-05-29,TSE,24,74.6226,1591,216651,82758,0.2615,608511,large_investor,large,-0.014492868462757436,0.08799918351874259,0.02472637487078475,328901.5,0.407465
3034 聯詠,2018-05-30,TSE,24,74.3483,3039,412692,82453,0.4994,608511,large_investor,large,-0.003675830110449252,0.08835412500768514,0.024720598291355433,344136.85,0.42530999999999997
3034 聯詠,2018-05-31,TSE,24,74.3483,4678,631786,82453,0.7688,608511,large_investor,large,0.0,0.11065581729555474,0.02406803370572086,363592.65,0.44749
3034 聯詠,2018-06-01,TSE,24,75.1713,2289,313039,83366,0.3762,608511,large_investor,large,0.011069520083176076,0.09599924183883246,0.023691268283629698,364633.6,0.4468249999999999
3034 聯詠,2018-06-04,TSE,24,75.4457,1475,202057,83670,0.2424,608511,large_investor,large,0.0036503293145122573,0.13168832922082307,0.022403571472271396,356872.1,0.43483499999999997
3034 聯詠,2018-06-05,TSE,24,76.2687,1953,270824,84583,0.3209,608511,large_investor,large,0.010908507708192738,0.13934380924068845,0.022418102989457386,355048.8,0.430165
3034 聯詠,2018-06-06,TSE,24,77.9148,3716,526054,86409,0.6107,608511,large_investor,large,0.021582903602657577,0.06367020746502772,0.0098660301037359,331121.35,0.39785000000000004
3034 聯詠,2018-06-07,TSE,24,80.6583,7637,1121612,89451,1.255,608511,large_investor,large,0.035211538757719874,0.10112367220061458,0.012153327561096132,358275.8,0.42496999999999996
3034 聯詠,2018-06-08,TSE,24,79.8352,2694,391426,88538,0.4427,608511,large_investor,large,-0.010204777437659796,0.06593321494852922,0.011859270064798743,350066.25,0.41349
3034 聯詠,2018-06-11,TSE,24,79.5609,2769,404027,88234,0.455,608511,large_investor,large,-0.003435827805278846,0.058394626672679584,0.011952563432985846,357663.05,0.421115
3034 聯詠,2018-06-12,TSE,24,78.7378,2789,398716,87321,0.4583,608511,large_investor,large,-0.010345534050017147,0.04744496902408213,0.012303786718720648,363877.0,0.427595
3034 聯詠,2018-06-13,TSE,24,80.1096,2519,362440,88843,0.414,608511,large_investor,large,0.017422381626105876,0.057971473851030186,0.012717565250005143,364232.75,0.42710499999999996
3034 聯詠,2018-06-14,TSE,24,79.5609,9332,1394964,88234,1.5336,608511,large_investor,large,-0.006849366368075649,0.05072503961965147,0.01289075138715261,418421.4,0.485365
3034 聯詠,2018-06-15,TSE,24,80.1096,9914,1439234,88843,1.6292,608511,large_investor,large,0.006896603733743456,0.07749067564423129,0.011959452224571548,477675.05,0.551565
3034 聯詠,2018-06-19,TSE,24,77.6405,5759,801535,86104,0.9464,608511,large_investor,large,-0.030821524511419285,0.036630305619717696,0.014199450468314148,505932.6,0.58463
3034 聯詠,2018-06-20,TSE,24,77.0918,2870,401235,85496,0.4716,608511,large_investor,large,-0.007067187872308867,0.03308917137703582,0.014289694774048524,519464.5,0.600345
3034 聯詠,2018-06-21,TSE,24,77.9148,1735,246314,86409,0.2851,608511,large_investor,large,0.010675584173673425,0.040292668598208126,0.014425042170471808,510450.15,0.589135
3034 聯詠,2018-06-22,TSE,24,74.897,2474,340302,83062,0.4066,608511,large_investor,large,-0.038732050906887916,0.00367717018704794,0.017051615372286305,511881.15,0.590535
3034 聯詠,2018-06-25,TSE,24,75.4457,2041,280374,83670,0.3354,608511,large_investor,large,0.007326061123943406,0.0036503293145122573,0.017051031814410155,513670.7,0.5927049999999999
3034 聯詠,2018-06-26,TSE,24,76.5431,1560,215099,84887,0.2564,608511,large_investor,large,0.01454556058198131,0.010870311674590516,0.017282533465670578,518519.05,0.59846
3034 聯詠,2018-06-27,TSE,24,74.897,1611,221440,83062,0.2647,608511,large_investor,large,-0.021505530870842615,0.00367717018704794,0.017673353664224345,518758.5,0.59862
3034 聯詠,2018-06-28,TSE,24,72.9765,2999,400004,80932,0.4928,608511,large_investor,large,-0.02564188151728375,-0.018450993499515067,0.01859411419093551,518124.1,0.59829
3034 聯詠,2018-06-29,TSE,24,75.4457,2143,291084,83670,0.3522,608511,large_investor,large,0.03383554980027825,0.014760256791345627,0.020142258372962886,501089.0,0.57746
3034 聯詠,2018-07-02,TSE,24,74.3483,1513,206272,82453,0.2486,608511,large_investor,large,-0.014545560581981531,-0.010948327353657694,0.020277255400482915,495750.65,0.57108
3034 聯詠,2018-07-03,TSE,24,74.6226,1357,185788,82758,0.223,608511,large_investor,large,0.003689391687503374,-0.010909833164779337,0.020277663349361152,494937.2,0.57011
3034 聯詠,2018-07-04,TSE,24,75.9944,1420,195880,84279,0.2334,608511,large_investor,large,0.01838317078204188,-0.0035964950235155557,0.020563015316478677,491190.0,0.5657349999999999
3034 聯詠,2018-07-05,TSE,24,74.897,1962,269146,83062,0.3224,608511,large_investor,large,-0.014440537723832247,-0.038732050906887916,0.020148460255100562,478344.6,0.5513199999999999
3034 聯詠,2018-07-06,TSE,24,75.1713,1928,263923,83366,0.3168,608511,large_investor,large,0.00366236297849043,-0.0680277169243586,0.01824499064744152,435460.15,0.50441
3034 聯詠,2018-07-09,TSE,24,75.72,2102,290902,83975,0.3454,608511,large_investor,large,0.007299328334084976,-0.05154618514139131,0.018318932593550916,430433.95,0.499545
3034 聯詠,2018-07-10,TSE,24,76.8174,2468,343640,85192,0.4056,608511,large_investor,large,0.014492868462757658,-0.034483018668717946,0.01870443677931343,427414.6,0.497075
3034 聯詠,2018-07-11,TSE,24,75.9944,2604,355646,84279,0.4279,608511,large_investor,large,-0.010713718506484282,-0.03484222317616181,0.018713690693841954,425261.1,0.4955550000000001
3034 聯詠,2018-07-12,TSE,24,78.0765,3388,447767,82149,0.5568,608511,large_investor,large,0.027398071436842697,-0.02537898079630907,0.019368982085741962,429527.45,0.502695
3034 聯詠,2018-07-13,TSE,24,77.4981,2025,271515,81541,0.3328,608511,large_investor,large,-0.007408118960250509,-0.02592730851460967,0.019378103638176294,373355.0,0.44265499999999997
3034 聯詠,2018-07-16,TSE,24,78.944,2400,323176,83062,0.3944,608511,large_investor,large,0.018657231596645785,-0.014550066409019569,0.019808270225390674,317552.1,0.380915
3034 聯詠,2018-07-17,TSE,24,80.1007,2915,403244,84279,0.479,608511,large_investor,large,0.01465215849209578,0.031687070536640105,0.018730676245337786,297637.55,0.357545
3034 聯詠,2018-07-18,TSE,24,83.2816,4415,626906,87626,0.7255,608511,large_investor,large,0.039711263447135936,0.0802912890865175,0.020419128468334883,308921.1,0.37024
3034 聯詠,2018-07-19,TSE,24,83.5707,3227,464717,87930,0.5303,608511,large_investor,large,0.003471355017194755,0.07259082998352051,0.020359870967259452,319841.25,0.3825
3034 聯詠,2018-07-20,TSE,24,82.7032,1928,276315,87017,0.3168,608511,large_investor,large,-0.010380432376419058,0.10422580343671961,0.018112460298128005,316641.9,0.37801
3034 聯詠,2018-07-23,TSE,24,82.7032,1660,237428,87017,0.2728,608511,large_investor,large,0.0,0.09619501177668166,0.018139651512109185,314494.6,0.37488
3034 聯詠,2018-07-24,TSE,24,82.9924,1614,231151,87321,0.2652,608511,large_investor,large,0.003496841718337418,0.08425710482068283,0.017993544820438648,315297.2,0.37532
3034 聯詠,2018-07-25,TSE,24,82.7032,1268,182536,87017,0.2084,608511,large_investor,large,-0.003484656426371635,0.10422580343671961,0.017065542967570315,313352.0,0.372505
3034 聯詠,2018-07-26,TSE,24,83.5707,1744,252126,87930,0.2866,608511,large_investor,large,0.010489316011956129,0.14517276109432498,0.015477732752916352,305958.1,0.362195
3034 聯詠,2018-07-27,TSE,24,84.7274,3337,488616,89147,0.5484,608511,large_investor,large,0.013840975365768227,0.12302490400380672,0.014243816357337711,315834.7,0.37200500000000003
3034 聯詠,2018-07-30,TSE,24,84.7274,1886,276451,89147,0.3099,608511,large_investor,large,0.0,0.1396010399699792,0.013495916601080129,319343.65,0.37507
3034 聯詠,2018-07-31,TSE,24,85.595,2055,301525,90060,0.3377,608511,large_investor,large,0.010239898781267964,0.1470385647243595,0.01350000430066915,325130.5,0.380805
3034 聯詠,2018-08-01,TSE,24,82.9924,2576,372247,87321,0.4233,608511,large_investor,large,-0.030405981657807057,0.09208573263293096,0.015577104514689029,333948.85,0.3903
3034 聯詠,2018-08-02,TSE,24,82.7032,2439,347186,87017,0.4008,608511,large_investor,large,-0.003484656426371635,0.10422580343671961,0.015058924999841093,337850.85,0.39421999999999996
3034 聯詠,2018-08-03,TSE,24,82.7032,1800,257980,87017,0.2958,608511,large_investor,large,0.0,0.10019648456259223,0.015099242136278333,337553.7,0.39317
3034 聯詠,2018-08-06,TSE,24,83.8599,2857,412844,88234,0.4695,608511,large_investor,large,0.013986157730293325,0.10749999999999993,0.015228793214408686,343650.8,0.39937500000000004
