靡ㄩ絏,るら,Μ絃基(じ),Θユ秖(),Θユ(じ),秅锣瞯,瑈硄计(),カ(κ窾じ),TSE 玻穨,カ
2603 篴,2021/8/13,103.6064,"213,785","29,158,269",4.0419,"5,289,254","690,248",15,TSE
1301 鹅,2021/8/13,84.5039,"4,163","413,395",0.0654,"6,365,741","635,301",03,TSE
3231 絥承,2021/8/13,22.0822,"14,364","389,575",0.4947,"2,903,372","78,827",25,TSE
2356 璣穨笷,2021/8/13,19.6337,"12,477","294,891",0.3478,"3,587,475","85,203",25,TSE
2301 腳,2021/8/13,47.6245,"6,619","406,295",0.2816,"2,350,867","144,108",25,TSE
2395 地,2021/8/13,287.0222,655,"233,475",0.0847,"772,886","275,147",25,TSE
2303 羛筿,2021/8/12,46.0156,"166,046","10,067,001",1.3366,"12,423,269","746,638",24,TSE
2382 約笷,2021/8/12,57.9395,"6,542","496,735",0.1694,"3,862,627","293,560",25,TSE
2317 翬,2021/8/12,90.3322,"18,592","2,027,562",0.1341,"13,862,991","1,511,066",31,TSE
2412 い地筿,2021/8/12,93.9361,"9,635","1,136,249",0.1242,"7,757,447","915,379",27,TSE
2603 篴,2021/8/12,108.7669,"308,309","41,306,359",5.829,"5,289,254","724,628",15,TSE
1301 鹅,2021/8/12,85.0966,"1,662","166,820",0.0261,"6,365,741","639,757",03,TSE
3231 絥承,2021/8/12,22.2448,"9,235","251,882",0.3181,"2,903,372","79,407",25,TSE
2356 璣穨笷,2021/8/12,19.427,"8,377","196,353",0.2335,"3,587,475","84,306",25,TSE
2301 腳,2021/8/12,47.5468,"5,675","349,345",0.2414,"2,350,867","143,873",25,TSE
2395 地,2021/8/12,287.8284,845,"304,130",0.1093,"772,886","275,920",25,TSE
2303 羛筿,2021/8/11,45.8625,"237,426","14,202,448",1.9111,"12,423,269","744,154",24,TSE
2382 約笷,2021/8/11,58.2444,"7,846","599,861",0.2031,"3,862,627","295,105",25,TSE
2317 翬,2021/8/11,90.3322,"49,868","5,366,409",0.3597,"13,862,991","1,511,066",31,TSE
2412 い地筿,2021/8/11,93.9361,"9,196","1,083,831",0.1185,"7,757,447","915,379",27,TSE
2603 篴,2021/8/11,104.7973,"507,389","67,973,974",9.5928,"5,289,254","698,182",15,TSE
1301 鹅,2021/8/11,85.0966,"4,173","416,874",0.0656,"6,365,741","639,757",03,TSE
3231 絥承,2021/8/11,22.1228,"14,558","396,717",0.5014,"2,903,372","78,972",25,TSE
2356 璣穨笷,2021/8/11,19.179,"12,583","291,978",0.3507,"3,587,475","83,229",25,TSE
2301 腳,2021/8/11,48.6345,"5,109","318,613",0.2173,"2,350,867","147,164",25,TSE
2395 地,2021/8/11,292.2627,592,"214,346",0.0766,"772,886","280,171",25,TSE
2303 羛筿,2021/8/10,45.7859,"315,261","19,021,842",2.5377,"12,423,269","742,912",24,TSE
2382 約笷,2021/8/10,58.7781,"5,757","443,311",0.149,"3,862,627","297,809",25,TSE
2317 翬,2021/8/10,89.9178,"43,432","4,759,075",0.3133,"13,862,991","1,504,134",31,TSE
2412 い地筿,2021/8/10,93.9361,"8,366","983,743",0.1078,"7,757,447","915,379",27,TSE
2603 篴,2021/8/10,110.7517,"411,742","59,071,157",7.7845,"5,289,254","737,851",15,TSE
1301 鹅,2021/8/10,84.2499,"7,356","734,336",0.1156,"6,365,741","633,391",03,TSE
3231 絥承,2021/8/10,22.1228,"13,538","367,550",0.4663,"2,903,372","78,972",25,TSE
2356 璣穨笷,2021/8/10,19.4683,"6,869","161,049",0.1915,"3,587,475","84,485",25,TSE
2301 腳,2021/8/10,48.6345,"5,069","316,139",0.2156,"2,350,867","147,164",25,TSE
2395 地,2021/8/10,288.2315,756,"274,649",0.0978,"772,886","276,307",25,TSE
2303 羛筿,2021/8/9,47.3938,"208,521","12,882,147",1.6785,"12,423,269","769,000",24,TSE
2382 約笷,2021/8/9,59.083,"8,235","634,715",0.2132,"3,862,627","299,354",25,TSE
2317 翬,2021/8/9,92.8184,"23,280","2,603,188",0.1679,"13,862,991","1,552,655",31,TSE
2412 い地筿,2021/8/9,93.538,"5,314","623,545",0.0685,"7,757,447","911,500",27,TSE
2603 篴,2021/8/9,113.1334,"336,946","48,718,820",6.3704,"5,289,254","753,719",15,TSE
1301 鹅,2021/8/9,85.9434,"4,892","495,261",0.0768,"6,365,741","646,123",03,TSE
3231 絥承,2021/8/9,22.2042,"10,688","292,047",0.3681,"2,903,372","79,262",25,TSE
2356 璣穨笷,2021/8/9,19.3443,"8,391","196,211",0.2339,"3,587,475","83,947",25,TSE
2301 腳,2021/8/9,48.6345,"4,716","293,541",0.2006,"2,350,867","147,164",25,TSE
2395 地,2021/8/9,298.3095,"1,782","640,730",0.2306,"772,886","285,968",25,TSE
2303 羛筿,2021/8/6,47.5469,"348,569","21,849,829",2.8058,"12,423,269","771,485",24,TSE
2382 約笷,2021/8/6,58.7781,"5,748","441,589",0.1488,"3,862,627","297,809",25,TSE
2317 翬,2021/8/6,93.2327,"41,391","4,644,148",0.2986,"13,862,991","1,559,586",31,TSE
2412 い地筿,2021/8/6,93.538,"10,410","1,226,357",0.1342,"7,757,447","911,500",27,TSE
2603 篴,2021/8/6,112.7365,"483,808","69,981,671",9.147,"5,289,254","751,074",15,TSE
1301 鹅,2021/8/6,86.7901,"5,214","531,635",0.0819,"6,365,741","652,488",03,TSE
3231 絥承,2021/8/6,22.5295,"27,880","766,036",0.9603,"2,903,372","80,423",25,TSE
2356 璣穨笷,2021/8/6,19.5923,"7,033","165,359",0.196,"3,587,475","85,023",25,TSE
2301 腳,2021/8/6,48.5568,"4,650","290,291",0.1978,"2,350,867","146,929",25,TSE
2395 地,2021/8/6,294.6815,"1,165","423,581",0.1507,"772,886","282,490",25,TSE
2303 羛筿,2021/8/5,48.5423,"483,378","30,193,203",3.8909,"12,423,269","787,635",24,TSE
2382 約笷,2021/8/5,58.2444,"7,314","558,714",0.1894,"3,862,627","295,105",25,TSE
2317 翬,2021/8/5,92.8184,"20,014","2,231,990",0.1444,"13,862,991","1,552,655",31,TSE
2412 い地筿,2021/8/5,93.9361,"14,648","1,722,754",0.1888,"7,757,447","915,379",27,TSE
2603 篴,2021/8/5,109.9577,"275,125","38,602,640",5.2016,"5,289,254","732,562",15,TSE
1301 鹅,2021/8/5,85.52,"4,397","446,793",0.0691,"6,365,741","642,940",03,TSE
3231 絥承,2021/8/5,22.0415,"14,864","403,440",0.512,"2,903,372","78,681",25,TSE
2356 璣穨笷,2021/8/5,19.3443,"6,020","141,051",0.1678,"3,587,475","83,947",25,TSE
2301 腳,2021/8/5,48.8676,"4,868","306,284",0.2071,"2,350,867","147,870",25,TSE
2395 地,2021/8/5,295.0846,"1,344","493,368",0.1739,"772,886","282,876",25,TSE
2303 羛筿,2021/8/4,46.3219,"311,901","18,746,703",2.5106,"12,423,269","751,608",24,TSE
2382 約笷,2021/8/4,58.092,"15,819","1,209,501",0.4095,"3,862,627","294,332",25,TSE
2317 翬,2021/8/4,92.8184,"21,287","2,383,267",0.1536,"13,862,991","1,552,655",31,TSE
2412 い地筿,2021/8/4,93.538,"10,806","1,263,893",0.1393,"7,757,447","911,500",27,TSE
2603 篴,2021/8/4,113.9273,"301,280","42,974,650",5.6961,"5,289,254","759,008",15,TSE
1301 鹅,2021/8/4,85.9434,"3,376","340,983",0.053,"6,365,741","646,123",03,TSE
3231 絥承,2021/8/4,22.2042,"11,486","312,689",0.3956,"2,903,612","79,269",25,TSE
2356 璣穨笷,2021/8/4,19.427,"4,806","112,709",0.134,"3,587,475","84,306",25,TSE
2301 腳,2021/8/4,49.1006,"6,083","385,188",0.2588,"2,350,867","148,575",25,TSE
2395 地,2021/8/4,292.6658,507,"184,687",0.0656,"772,886","280,557",25,TSE
2303 羛筿,2021/8/3,45.4797,"262,067","15,357,827",2.1095,"12,423,269","737,942",24,TSE
2382 約笷,2021/8/3,59.0068,"10,969","845,811",0.284,"3,862,627","298,967",25,TSE
2317 翬,2021/8/3,92.404,"24,697","2,753,719",0.1782,"13,862,991","1,545,723",31,TSE
2412 い地筿,2021/8/3,93.14,"9,736","1,136,802",0.1255,"7,757,447","907,621",27,TSE
2603 篴,2021/8/3,111.9425,"572,352","81,384,687",10.821,"5,289,254","745,785",15,TSE
1301 鹅,2021/8/3,85.52,"4,593","462,314",0.0722,"6,365,741","642,940",03,TSE
3231 絥承,2021/8/3,22.2855,"17,891","487,573",0.6162,"2,903,612","79,559",25,TSE
2356 璣穨笷,2021/8/3,19.5097,"6,776","158,601",0.1889,"3,587,475","84,664",25,TSE
2301 腳,2021/8/3,49.6445,"6,476","410,539",0.2755,"2,350,867","150,220",25,TSE
2395 地,2021/8/3,289.844,"1,054","379,594",0.1364,"772,886","277,852",25,TSE
2303 羛筿,2021/8/2,44.0249,"340,901","19,876,433",2.7441,"12,423,269","714,338",24,TSE
2382 約笷,2021/8/2,59.4642,"8,740","679,177",0.2263,"3,862,627","301,285",25,TSE
2317 翬,2021/8/2,93.6471,"24,500","2,735,666",0.1767,"13,862,991","1,566,518",31,TSE
2412 い地筿,2021/8/2,92.742,"10,788","1,253,341",0.1391,"7,757,447","903,743",27,TSE
2603 篴,2021/8/2,112.3395,"654,101","87,163,069",12.3666,"5,289,254","748,430",15,TSE
1301 鹅,2021/8/2,86.3667,"6,379","646,504",0.1002,"6,365,741","649,306",03,TSE
3231 絥承,2021/8/2,22.4482,"15,642","431,018",0.5387,"2,903,612","80,140",25,TSE
2356 璣穨笷,2021/8/2,19.4683,"7,097","166,463",0.1978,"3,587,475","84,485",25,TSE
2301 腳,2021/8/2,49.6445,"9,917","633,663",0.4218,"2,350,867","150,220",25,TSE
2395 地,2021/8/2,291.8596,"1,387","499,749",0.1795,"772,886","279,785",25,TSE
2303 羛筿,2021/7/30,44.2546,"690,359","39,827,899",5.557,"12,423,269","718,065",24,TSE
2382 約笷,2021/7/30,58.9306,"13,206","1,023,647",0.3419,"3,862,627","298,581",25,TSE
2317 翬,2021/7/30,91.1609,"29,089","3,206,014",0.2098,"13,862,991","1,524,929",31,TSE
2412 い地筿,2021/7/30,91.5479,"6,739","777,713",0.0869,"7,757,447","892,106",27,TSE
2603 篴,2021/7/30,104.7973,"775,707","110,746,265",14.6657,"5,289,254","698,182",15,TSE
1301 鹅,2021/7/30,84.5039,"13,082","1,307,971",0.2055,"6,365,741","635,301",03,TSE
3231 絥承,2021/7/30,22.5702,"19,876","553,648",0.6845,"2,903,612","80,575",25,TSE
2356 璣穨笷,2021/7/30,19.3857,"11,017","258,011",0.3071,"3,587,475","84,126",25,TSE
2301 腳,2021/7/30,49.7998,"26,731","1,703,984",1.1371,"2,350,867","150,691",25,TSE
2395 地,2021/7/30,293.4721,745,"272,558",0.0964,"772,886","281,330",25,TSE
2303 羛筿,2021/7/29,41.8045,"437,075","23,760,926",3.5182,"12,423,269","678,311",24,TSE
2382 約笷,2021/7/29,59.7692,"8,971","703,874",0.2323,"3,862,627","302,830",25,TSE
2317 翬,2021/7/29,91.9896,"20,902","2,315,628",0.1508,"13,862,991","1,538,792",31,TSE
2412 い地筿,2021/7/29,92.742,"6,801","789,887",0.0877,"7,757,447","903,743",27,TSE
2603 篴,2021/7/29,114.7213,"580,464","80,226,092",10.9744,"5,289,254","764,297",15,TSE
1301 鹅,2021/7/29,84.3345,"8,045","813,095",0.1264,"6,365,741","649,306",03,TSE
3231 絥承,2021/7/29,22.7735,"9,367","262,580",0.3226,"2,903,612","81,301",25,TSE
2356 璣穨笷,2021/7/29,19.4683,"6,081","143,614",0.1695,"3,587,475","84,485",25,TSE
2301 腳,2021/7/29,46.4591,"7,219","430,296",0.3071,"2,350,867","140,582",25,TSE
2395 地,2021/7/29,293.069,577,"210,729",0.0747,"772,797","280,912",25,TSE
2303 羛筿,2021/7/28,39.6607,"199,999","10,261,061",1.6099,"12,423,269","643,525",24,TSE
2382 約笷,2021/7/28,60.2266,"12,198","960,991",0.3158,"3,862,627","305,148",25,TSE
2317 翬,2021/7/28,91.5753,"32,814","3,604,648",0.2367,"13,862,991","1,531,860",31,TSE
2412 い地筿,2021/7/28,92.3439,"7,657","884,278",0.0987,"7,757,447","899,864",27,TSE
2603 篴,2021/7/28,104.4003,"672,888","83,740,669",12.7218,"5,289,254","695,537",15,TSE
1301 鹅,2021/7/28,82.6809,"7,862","782,402",0.1235,"6,365,741","636,574",03,TSE
3231 絥承,2021/7/28,22.8142,"16,670","465,501",0.5741,"2,903,612","81,446",25,TSE
2356 璣穨笷,2021/7/28,19.551,"8,790","207,928",0.245,"3,587,475","84,844",25,TSE
2301 腳,2021/7/28,45.7599,"6,413","375,383",0.2728,"2,350,867","138,466",25,TSE
2395 地,2021/7/28,290.2471,600,"217,137",0.0776,"772,797","278,207",25,TSE
2303 羛筿,2021/7/27,40.6561,"118,561","6,355,294",0.9543,"12,423,269","659,676",24,TSE
2382 約笷,2021/7/27,61.2939,"16,566","1,324,946",0.4289,"3,862,627","310,555",25,TSE
2317 翬,2021/7/27,92.404,"28,379","3,153,607",0.2047,"13,862,991","1,545,723",31,TSE
2412 い地筿,2021/7/27,91.9459,"4,573","527,261",0.0589,"7,757,447","895,985",27,TSE
2603 篴,2021/7/27,100.4307,"520,030","67,901,279",9.8318,"5,289,254","669,091",15,TSE
1301 鹅,2021/7/27,82.4329,"5,857","582,663",0.092,"6,365,741","634,664",03,TSE
3231 絥承,2021/7/27,22.8955,"9,995","281,573",0.3442,"2,903,612","81,737",25,TSE
2356 璣穨笷,2021/7/27,19.7163,"8,211","195,469",0.2289,"3,587,475","85,561",25,TSE
2301 腳,2021/7/27,45.6045,"3,965","232,536",0.1687,"2,350,867","137,996",25,TSE
2395 地,2021/7/27,298.7127,658,"244,894",0.0851,"772,797","286,321",25,TSE
2303 羛筿,2021/7/26,41.1155,"137,792","7,429,437",1.1091,"12,423,269","667,130",24,TSE
2382 約笷,2021/7/26,61.6751,"37,911","3,116,062",0.9815,"3,862,627","312,487",25,TSE
2317 翬,2021/7/26,91.1609,"33,652","3,694,569",0.2427,"13,862,991","1,524,929",31,TSE
2412 い地筿,2021/7/26,91.5479,"3,644","419,048",0.047,"7,757,447","892,106",27,TSE
2603 篴,2021/7/26,111.5456,"376,197","55,441,920",7.1125,"5,289,254","743,140",15,TSE
1301 鹅,2021/7/26,82.1848,"8,328","831,236",0.1308,"6,365,741","632,755",03,TSE
3231 絥承,2021/7/26,22.8548,"14,529","409,509",0.5004,"2,903,612","81,591",25,TSE
2356 璣穨笷,2021/7/26,19.8403,"17,026","406,473",0.4746,"3,587,475","86,099",25,TSE
2301 腳,2021/7/26,45.6045,"4,216","247,288",0.1793,"2,350,867","137,996",25,TSE
2395 地,2021/7/26,301.9376,679,"252,725",0.0879,"772,730","289,387",25,TSE
2303 羛筿,2021/7/23,40.3498,"208,158","11,110,269",1.6755,"12,423,269","654,706",24,TSE
2382 約笷,2021/7/23,64.1908,"19,302","1,729,657",0.4997,"3,862,627","345,319",25,TSE
2317 翬,2021/7/23,91.5753,"21,722","2,407,842",0.1567,"13,862,991","1,531,860",31,TSE
2412 い地筿,2021/7/23,91.5479,"5,456","630,102",0.0703,"7,757,447","892,106",27,TSE
2603 篴,2021/7/23,122.2635,"532,740","79,345,700",10.0721,"5,289,254","814,545",15,TSE
1301 鹅,2021/7/23,83.9211,"3,280","333,591",0.0515,"6,365,741","646,123",03,TSE
3231 絥承,2021/7/23,22.8548,"13,798","388,916",0.4752,"2,903,612","81,591",25,TSE
2356 璣穨笷,2021/7/23,19.551,"11,991","285,532",0.3342,"3,587,475","84,844",25,TSE
2301 腳,2021/7/23,44.983,"5,959","346,841",0.2535,"2,350,867","136,115",25,TSE
2395 地,2021/7/23,295.8908,333,"123,132",0.0431,"772,730","283,592",25,TSE
2303 羛筿,2021/7/22,39.8139,"233,371","12,120,562",1.8785,"12,423,269","646,010",24,TSE
2382 約笷,2021/7/22,64.6217,"12,946","1,164,989",0.3352,"3,862,627","347,636",25,TSE
2317 翬,2021/7/22,91.5753,"60,124","6,645,106",0.4337,"13,862,991","1,531,860",31,TSE
2412 い地筿,2021/7/22,92.3439,"7,339","847,476",0.0946,"7,757,447","899,864",27,TSE
2603 篴,2021/7/22,113.9273,"618,331","89,543,093",11.6903,"5,289,254","759,008",15,TSE
1301 鹅,2021/7/22,84.3345,"7,187","726,425",0.1129,"6,365,741","649,306",03,TSE
3231 絥承,2021/7/22,22.9362,"22,557","637,051",0.7769,"2,903,612","81,882",25,TSE
2356 璣穨笷,2021/7/22,19.675,"17,405","412,066",0.4852,"3,587,475","85,382",25,TSE
2301 腳,2021/7/22,45.6045,"10,333","608,276",0.4395,"2,350,867","137,996",25,TSE
2395 地,2021/7/22,298.3095,"1,271","470,108",0.1645,"772,730","285,910",25,TSE
2303 羛筿,2021/7/21,37.67,"201,374","10,355,744",1.6209,"12,423,269","631,102",24,TSE
2382 約笷,2021/7/21,64.8371,"16,521","1,495,384",0.4277,"3,862,627","348,795",25,TSE
2317 翬,2021/7/21,89.9177,"63,825","7,250,315",0.4604,"13,862,991","1,559,586",31,TSE
2412 い地筿,2021/7/21,91.5479,"5,743","659,842",0.074,"7,757,447","892,106",27,TSE
2603 篴,2021/7/21,123.0574,"639,391","104,750,881",12.0885,"5,289,254","819,834",15,TSE
1301 鹅,2021/7/21,82.6809,"10,778","1,079,996",0.1693,"6,365,741","636,574",03,TSE
3231 絥承,2021/7/21,22.8142,"107,817","3,068,892",3.7132,"2,903,612","81,446",25,TSE
2356 璣穨笷,2021/7/21,19.675,"15,845","375,685",0.4417,"3,587,475","85,382",25,TSE
2301 腳,2021/7/21,45.4492,"8,065","472,196",0.3431,"2,350,867","137,526",25,TSE
2395 地,2021/7/21,297.5033,"1,160","420,601",0.1501,"772,730","285,137",25,TSE
2303 羛筿,2021/7/20,38.8565,"111,149","5,832,518",0.8947,"12,423,269","650,979",24,TSE
2382 約笷,2021/7/20,65.3397,"10,299","936,130",0.2666,"3,862,627","351,499",25,TSE
2317 翬,2021/7/20,91.5162,"26,486","3,043,884",0.1911,"13,862,991","1,587,312",31,TSE
2412 い地筿,2021/7/20,91.5479,"3,558","408,712",0.0459,"7,757,447","892,106",27,TSE
2603 篴,2021/7/20,134.5692,"60,992","10,463,067",1.1531,"5,289,254","896,529",15,TSE
1301 鹅,2021/7/20,83.9211,"5,934","602,642",0.0932,"6,365,741","646,123",03,TSE
3231 絥承,2021/7/20,23.5868,"37,507","1,174,938",1.2917,"2,903,612","90,593",25,TSE
2356 璣穨笷,2021/7/20,19.4683,"15,032","354,186",0.419,"3,587,475","84,485",25,TSE
2301 腳,2021/7/20,45.0607,"4,948","286,359",0.2105,"2,350,867","136,350",25,TSE
2395 地,2021/7/20,287.8284,452,"163,006",0.0585,"772,730","275,864",25,TSE
2303 羛筿,2021/7/19,39.0048,"142,678","7,534,630",1.1485,"12,423,269","653,464",24,TSE
2382 約笷,2021/7/19,65.1243,"8,372","756,717",0.2167,"3,862,627","350,340",25,TSE
2317 翬,2021/7/19,93.1148,"31,942","3,738,317",0.2304,"13,862,991","1,615,038",31,TSE
2412 い地筿,2021/7/19,91.5479,"4,194","480,657",0.0541,"7,757,447","892,106",27,TSE
2603 篴,2021/7/19,147.6689,"47,564","8,858,084",0.8993,"5,289,254","983,801",15,TSE
1301 鹅,2021/7/19,84.7479,"6,312","646,317",0.0992,"6,365,741","652,488",03,TSE
3231 絥承,2021/7/19,23.927,"23,564","743,906",0.8115,"2,903,612","91,899",25,TSE
2356 璣穨笷,2021/7/19,19.4683,"21,736","511,201",0.6059,"3,587,475","84,485",25,TSE
2301 腳,2021/7/19,45.2938,"4,724","273,804",0.2009,"2,350,867","137,056",25,TSE
2395 地,2021/7/19,293.4721,759,"273,929",0.0982,"772,730","281,274",25,TSE
2303 羛筿,2021/7/16,39.8205,"254,836","13,644,558",2.0513,"12,423,269","667,130",24,TSE
2382 約笷,2021/7/16,65.6269,"8,541","772,003",0.2211,"3,862,627","353,044",25,TSE
2317 翬,2021/7/16,95.5126,"33,812","4,017,523",0.2439,"13,862,991","1,656,627",31,TSE
2412 い地筿,2021/7/16,91.5479,"6,736","771,707",0.0868,"7,757,447","892,106",27,TSE
2603 篴,2021/7/16,141.7145,"80,682","14,061,652",1.5254,"5,289,254","944,132",15,TSE
1301 鹅,2021/7/16,86.4016,"5,171","536,879",0.0812,"6,365,741","665,220",03,TSE
3231 絥承,2021/7/16,24.0026,"19,226","611,215",0.6621,"2,903,612","92,190",25,TSE
2356 璣穨笷,2021/7/16,19.7163,"32,570","777,181",0.9079,"3,587,475","85,561",25,TSE
2301 腳,2021/7/16,45.1384,"2,856","165,953",0.1215,"2,350,867","136,585",25,TSE
2395 地,2021/7/16,294.2783,783,"283,902",0.1013,"772,730","282,046",25,TSE
2303 羛筿,2021/7/15,40.8586,"182,155","10,006,659",1.4662,"12,423,269","684,522",24,TSE
2382 約笷,2021/7/15,64.1908,"10,340","926,458",0.2677,"3,862,627","345,319",25,TSE
2317 翬,2021/7/15,95.5126,"63,085","7,493,484",0.4551,"13,862,991","1,656,627",31,TSE
2412 い地筿,2021/7/15,91.1498,"4,547","519,454",0.0586,"7,757,447","888,228",27,TSE
2603 篴,2021/7/15,129.4088,"51,112","8,099,329",0.9663,"5,289,254","862,148",15,TSE
1301 鹅,2021/7/15,85.9882,"4,740","490,379",0.0745,"6,365,741","662,037",03,TSE
3231 絥承,2021/7/15,24.1538,"19,858","637,698",0.6839,"2,903,612","92,770",25,TSE
2356 璣穨笷,2021/7/15,19.8817,"85,861","2,092,385",2.3934,"3,587,475","86,279",25,TSE
2301 腳,2021/7/15,45.3715,"6,605","385,830",0.281,"2,350,867","137,291",25,TSE
2395 地,2021/7/15,290.2471,763,"275,998",0.0987,"772,730","278,183",25,TSE
2303 羛筿,2021/7/14,40.0429,"119,847","6,514,482",0.9647,"12,423,269","670,857",24,TSE
2382 約笷,2021/7/14,64.5499,"10,899","986,467",0.2822,"3,862,627","347,250",25,TSE
2317 翬,2021/7/14,92.7151,"27,249","3,182,976",0.1966,"13,862,991","1,608,107",31,TSE
2412 い地筿,2021/7/14,91.1498,"4,986","569,569",0.0643,"7,757,447","888,228",27,TSE
2603 篴,2021/7/14,117.8969,"136,852","20,662,615",2.5874,"5,289,254","785,454",15,TSE
1301 鹅,2021/7/14,85.5748,"6,474","666,990",0.1017,"6,365,741","658,854",03,TSE
3231 絥承,2021/7/14,24.2672,"14,031","452,578",0.4832,"2,903,612","93,206",25,TSE
2356 璣穨笷,2021/7/14,20.915,"39,097","1,060,182",1.0898,"3,587,475","97,400",25,TSE
2301 腳,2021/7/14,45.2161,"8,165","475,051",0.3473,"2,350,867","136,820",25,TSE
2395 地,2021/7/14,295.4877,770,"279,835",0.0996,"772,730","283,205",25,TSE
2303 羛筿,2021/7/13,39.9688,"261,975","14,289,962",2.1087,"12,423,269","669,614",24,TSE
2382 約笷,2021/7/13,65.9141,"8,580","785,563",0.2221,"3,862,627","354,589",25,TSE
2317 翬,2021/7/13,93.1148,"36,808","4,286,001",0.2655,"13,862,991","1,615,038",31,TSE
2412 い地筿,2021/7/13,91.1498,"6,646","760,116",0.0857,"7,757,447","888,228",27,TSE
2603 篴,2021/7/13,130.9966,"81,004","13,696,103",1.5315,"5,289,254","872,727",15,TSE
1301 鹅,2021/7/13,85.1614,"7,887","808,897",0.1239,"6,365,741","655,671",03,TSE
3231 絥承,2021/7/13,24.3428,"18,000","584,390",0.6199,"2,903,612","93,496",25,TSE
2356 璣穨笷,2021/7/13,20.838,"28,293","765,265",0.7887,"3,587,475","97,041",25,TSE
2301 腳,2021/7/13,44.983,"8,058","464,385",0.3428,"2,350,867","136,115",25,TSE
2395 地,2021/7/13,298.3095,"2,004","732,371",0.2593,"772,730","285,910",25,TSE
2303 羛筿,2021/7/12,39.4497,"149,279","7,997,761",1.2016,"12,423,269","660,918",24,TSE
2382 約笷,2021/7/12,65.5551,"10,439","949,955",0.2703,"3,862,627","352,658",25,TSE
2317 翬,2021/7/12,91.9159,"17,647","2,030,742",0.1273,"13,862,991","1,594,244",31,TSE
2412 い地筿,2021/7/12,90.3538,"4,022","458,433",0.0518,"7,757,447","880,470",27,TSE
2603 篴,2021/7/12,145.2871,"62,036","11,478,840",1.1729,"5,289,254","967,934",15,TSE
1301 鹅,2021/7/12,85.1614,"6,967","722,374",0.1094,"6,365,741","655,671",03,TSE
